11	-1.80158790318	-1.71009980245e-06
0	-0.002071943035	-0.774147353331
0	-3.59099891925e-06	-1.69419027746
7	-0.751130971862	-0.00242999750645
16	-0.00768779622758	-0.58527355856
19	-4.62945955094e-06	-1.65741877738
17	-0.000945822042941	-0.887482568403
0	-1.25772729538	-7.3221569788e-05
8	-0.473467238034	-0.0168176096193
8	-1.43480312506e-05	-1.49366639046
10	-0.668469144514	-0.004310526889
9	-2.85791120102e-06	-1.72724566989
0	-0.894056130713	-0.000903790425042
17	-1.95405148905e-06	-1.78228309506
15	-0.0182587230727	-0.461803762199
5	-6.01397642929e-05	-1.28621755307
16	-0.0194774016624	-0.452651865103
18	-0.480221554782	-0.0160366367536
1	-0.583221268789	-0.00779855152399
18	-0.597265810988	-0.00707160317541
19	-0.000368689991098	-1.02376909846
19	-0.00362149211302	-0.693568751784
10	-0.931811112535	-0.000696143863406
15	-8.03236122651e-05	-1.24432708047
19	-5.79596171323e-05	-1.29156259428
16	-1.55853511781	-9.16607783704e-06
9	-0.00294989565509	-0.723150590017
5	-4.70631201496e-06	-1.65503531606
18	-9.1219579505e-05	-1.22591395145
11	-1.76868778784e-05	-1.46338065918
13	-0.00206559931161	-0.774590207139
17	-0.00299376383062	-0.721020932071
4	-0.393146861616	-0.0297249713308
13	-0.0327264185155	-0.37971543027
18	-1.23668522359e-06	-1.84850858598
7	-0.0274907255951	-0.404090322398
0	-1.01280577206	-0.000397709380619
12	-0.00684321977101	-0.601980313553
18	-0.939666240474	-0.000659348803723
3	-0.0292479393132	-0.395410313044
6	-0.00278416219526	-0.731493705533
9	-1.77514528605e-05	-1.4628530945
19	-2.11942029881e-06	-1.77052276051
13	-1.40728356111	-2.60583346463e-05
18	-0.00657479005574	-0.607728556463
18	-1.19858799163e-06	-1.85303832943
6	-1.10013224328e-06	-1.86544665598
1	-4.62654660173e-05	-1.32418350093
6	-5.24867942915e-07	-1.97257817511
11	-0.505607243882	-0.0134169494567
1	-0.928237055699	-0.000713558978063
2	-1.8682991696	-1.07866687431e-06
0	-0.00426337225182	-0.670053666435
10	-0.69759785232	-0.00352168418101
5	-0.00788566791437	-0.581627565143
2	-1.40272329383	-2.6892295571e-05
16	-0.0389120240204	-0.355670414323
13	-9.24309470907e-07	-1.89065579014
15	-1.67915987243e-06	-1.80423103456
13	-1.09987070018	-0.000217912007797
5	-0.000533312378841	-0.970356425296
4	-0.000122432829356	-1.18331588012
11	-0.00022386111241	-1.09597252651
15	-9.2842948609e-05	-1.22336060238
7	-0.00310733531331	-0.715649643996
11	-0.0128379715544	-0.511897025249
9	-0.0186088216281	-0.459112208774
10	-0.490122214146	-0.0149580586664
13	-0.0049609236464	-0.648233289695
4	-0.00475577028942	-0.654313052371
10	-1.30301957604	-5.35491223693e-05
13	-6.98392800294e-07	-1.93122830231
14	-3.33554582516e-06	-1.70487302251
18	-0.000698201465543	-0.931384203063
15	-0.00115493246997	-0.858601686072
4	-6.84416315883e-05	-1.26749939249
11	-1.14733283309	-0.000156987221604
11	-0.97360732589	-0.000521462447596
6	-2.38518013931e-06	-1.75342143981
15	-0.000984321077549	-0.881713198002
4	-0.00664289187801	-0.606248113262
8	-3.47427500477e-06	-1.69897395219
19	-5.21586229095e-06	-1.64015360086
12	-1.45701701521e-06	-1.82477347209
4	-3.44296658738e-05	-1.36695623932
14	-0.000113160767624	-1.19471500188
3	-0.448183511297	-0.0201023193349
19	-0.0225973580327	-0.4316587778
6	-0.0141207669157	-0.498322426751
17	-0.000225457670584	-1.09494400656
2	-0.000246025107646	-1.08230929585
18	-0.599525737309	-0.00696118285209
11	-1.73444093106	-2.71933603533e-06
6	-0.00897912730652	-0.563010670236
16	-5.49457064411e-05	-1.29929267412
15	-9.11727520434e-06	-1.55930793526
17	-0.000437085722432	-0.999145405168
5	-0.000799224542621	-0.911838350177
10	-1.99001384814	-4.6531065726e-07
2	-0.00195585774971	-0.782474869323
