11	-4.66184939707e-07	-1.98974210168
0	-0.00909471390584	-0.561178230234
0	-0.0109172858998	-0.535038945232
7	-0.000218255583234	-1.09964269075
16	-0.028501858499	-0.399028041809
19	-1.24353019615	-8.07670286313e-05
17	-0.000134563580265	-1.16964135256
0	-0.000179288724639	-1.12810699156
8	-0.00964140808696	-0.552818543867
8	-0.00926224896997	-0.558563584807
10	-1.2234576541e-06	-1.85006532691
9	-0.00032548581247	-1.0418049937
0	-0.0312212682096	-0.386283629687
17	-0.0309097172333	-0.387684159534
15	-1.5972696403e-05	-1.47813802021
5	-0.000172406619148	-1.13377219208
16	-0.0189086721742	-0.456847770989
18	-0.00320441211705	-0.711212388973
1	-1.71397322934e-05	-1.46792961559
18	-0.00365964159147	-0.692058097498
19	-1.3246004935	-4.61323838322e-05
19	-0.00047902162856	-0.985889559061
10	-0.0353770685322	-0.368876978512
15	-0.000956910535445	-0.885797114197
19	-0.728256432919	-0.00284733062998
16	-1.03306853463e-05	-1.54122011423
9	-0.00446536994168	-0.663385879541
5	-0.000263454007141	-1.07240374102
18	-0.00391870983296	-0.682199695423
11	-2.63439475314e-06	-1.73903492526
13	-3.47889829555e-06	-1.69878143942
17	-5.83626681799e-06	-1.62388403034
4	-2.0590688618e-06	-1.77470482326
13	-7.34509895507e-07	-1.92392900915
18	-2.5591662155e-05	-1.40989953775
7	-0.000521810920804	-0.973510675525
0	-1.63458701253e-05	-1.47479481342
12	-8.63591117191e-07	-1.90049219218
18	-0.0124546554358	-0.516221679942
3	-7.34871084828e-05	-1.25720329831
6	-0.000135609756596	-1.16852039265
9	-2.21545321548e-06	-1.76410761191
19	-1.32942846092	-4.46191443744e-05
13	-1.23726119479e-05	-1.51510970186
18	-3.84751525324e-06	-1.68420196161
18	-8.6639634863e-07	-1.90002271039
6	-0.00019111601913	-1.11886092505
1	-8.4338028708e-06	-1.57058836082
6	-1.59491188465e-06	-1.81168280483
11	-0.00379835950904	-0.686695346398
1	-0.0108636094328	-0.53574354993
2	-6.93386267108e-05	-1.2656145814
0	-3.99321144605e-05	-1.34549398997
10	-1.51513032105e-05	-1.48578063249
5	-0.0184658606427	-0.460204991215
2	-6.41554472344e-05	-1.2768609506
16	-0.000370220577668	-1.02316961811
13	-3.43987586472e-05	-1.36708624672
15	-0.000162985778337	-1.14190536362
13	-0.0358650518414	-0.366973990718
5	-7.38950793952e-05	-1.25640191274
4	-1.12228366252	-0.000186649420169
11	-9.08198293815e-05	-1.22654967958
15	-1.93884058456e-06	-1.78341439292
7	-0.000165708510897	-1.13950744943
11	-0.000286747431831	-1.06014271339
9	-0.0221633006094	-0.434394799415
10	-0.000202210871799	-1.11069363708
13	-3.49610181039e-05	-1.36473924014
4	-1.99226882446e-06	-1.77947912279
10	-1.00774090581e-06	-1.87814530918
13	-0.0191056953843	-0.455379763077
14	-5.06832985703e-07	-1.97763989761
18	-9.82201862455e-05	-1.21521088905
15	-0.00849753893962	-0.570910996556
4	-4.3837234878e-06	-1.66531445027
11	-0.000457725434561	-0.992469369418
11	-0.00689474966974	-0.600902874212
6	-0.000406357888403	-1.0096929265
15	-1.35373474758e-05	-1.50208583449
4	-1.25904070189e-06	-1.84591505691
8	-1.68504119853e-06	-1.80372487672
19	-4.6497892059e-07	-1.99011709294
12	-0.00144273192034	-0.826439945643
4	-0.884483879041	-0.000965640350236
14	-0.000634362575873	-0.945254633351
3	-1.44037391267e-05	-1.49310542203
19	-2.6786571837e-05	-1.40329352288
6	-1.57931119068e-05	-1.47977483171
17	-0.000308959940264	-1.04934553655
2	-2.14253093465e-06	-1.76895276047
18	-4.25448239911e-06	-1.66964656908
11	-4.09035449789e-05	-1.34201460479
6	-1.88387999801e-06	-1.7875773394
16	-5.98499338681e-06	-1.62024120964
15	-0.00182552606794	-0.792436238562
17	-0.000496295205485	-0.980764118535
5	-2.04601743018e-05	-1.44229507072
10	-3.33052124219e-05	-1.37176291862
2	-0.00866540614202	-0.568106962541
