11	-1.28477097864	-6.07437706242e-05
0	-0.0224170641506	-0.432788632354
0	-1.39805981522	-2.77727415034e-05
7	-7.1200281326e-06	-1.5951020539
16	-0.00221763508529	-0.764334191013
19	-9.15455182976e-05	-1.22539766514
17	-0.740476549683	-0.00261614661319
0	-1.44104930884	-2.0637006608e-05
8	-0.00426248781459	-0.670083553871
8	-0.000233281145321	-1.0900071026
10	-0.00540313412976	-0.63594577623
9	-0.00191643972672	-0.785415671279
0	-0.00177544075633	-0.796455181367
17	-0.00911362684109	-0.560880637902
15	-0.0028267916049	-0.7293010492
5	-0.00031561579506	-1.04626112673
16	-9.36360779967e-06	-1.55544859279
18	-1.3805610718e-05	-1.49924519694
1	-2.97531231433e-05	-1.38808887601
18	-0.00290117715307	-0.725553281216
19	-0.00291768531668	-0.724734629144
19	-1.16481219422e-05	-1.52384474227
10	-1.08752794956e-05	-1.53378310725
15	-1.75094694911	-2.42630099949e-06
19	-0.0125587644736	-0.515033881932
16	-0.000280740064401	-1.06320675952
9	-1.31467525485e-06	-1.83965549334
5	-0.000147685557167	-1.1561733754
18	-8.65773262984e-05	-1.23347447652
11	-1.22914876186	-8.92036503596e-05
13	-0.460471006414	-0.0184312298593
17	-9.29199052713e-05	-1.22324067068
4	-1.45972240633	-1.81395355073e-05
13	-0.00242482463738	-0.751438607829
18	-0.00413461734512	-0.674471552549
7	-2.13076931808e-06	-1.76974964738
0	-0.000176138000353	-1.13067310524
12	-2.56046722704e-06	-1.74315545671
18	-2.11454675676e-06	-1.7708560253
3	-1.2805667783	-6.25338608554e-05
6	-9.43587501692e-06	-1.55433561648
9	-8.95404568807e-06	-1.56192316076
19	-0.00040792553242	-1.00913578969
13	-1.06203189635	-0.00028302847336
18	-0.0353422982756	-0.369013613785
18	-7.90776308217e-06	-1.57991153862
6	-0.00102813015623	-0.875416725758
1	-1.34934525596	-3.88837359377e-05
6	-1.80292353232e-06	-1.79393596848
11	-0.674478828957	-0.00413440853708
1	-1.17492224246e-05	-1.5225936868
2	-0.000218053059208	-1.09977704974
0	-1.97791023486	-5.05887396475e-07
10	-0.000108561864546	-1.20072043247
5	-2.53634585061e-06	-1.74452570226
2	-8.5208491648e-06	-1.56910189806
16	-0.00543640659177	-0.635062582905
13	-3.25867245309e-05	-1.37491996507
15	-3.882788975e-05	-1.34955331244
13	-2.23626733992e-06	-1.76275390278
5	-1.56693048564e-05	-1.4809141386
4	-0.64269308477	-0.00515561303874
11	-0.0106414739585	-0.538697465766
15	-0.000122287301603	-1.18348803053
7	-0.0453112238866	-0.334679056984
11	-0.93884316043	-0.000663111169717
9	-0.00011063108417	-1.19798748574
10	-4.98014408643e-05	-1.31352243459
13	-0.908935551042	-0.000815427414194
4	-1.85726847246	-1.164071016e-06
10	-0.012198389327	-0.519188913221
13	-1.40986323727e-06	-1.82953600998
14	-3.42433509729e-06	-1.70106992212
18	-1.82453005244e-05	-1.45888080425
15	-0.000320057623354	-1.0442387181
4	-0.68927710612	-0.00373093018643
11	-0.00226754945844	-0.761120274772
11	-0.000330644417918	-1.03952947596
6	-0.00311686626134	-0.715207881477
15	-1.58483970166e-05	-1.47926896445
4	-0.969127537515	-0.000537861677278
8	-0.000187441079239	-1.1216710841
19	-0.00119756542896	-0.853361235339
12	-0.00010235780892	-1.20923816948
4	-0.0037279618192	-0.689391834359
14	-0.000100502983713	-1.21188520221
3	-0.0235271340965	-0.425975248654
19	-2.41020676166e-06	-1.7519104053
6	-5.83010214993e-07	-1.95736947955
17	-5.80777478214e-06	-1.62459248285
2	-0.0157305656066	-0.482960505111
18	-0.0129537500976	-0.510616524387
11	-2.5137426513e-05	-1.41249202199
6	-0.0256869367355	-0.413617387241
16	-5.77843359749e-06	-1.62532569118
15	-1.24162351034	-8.18379418279e-05
17	-0.000126888037707	-1.17814235753
5	-1.34283568281e-05	-1.50325605078
10	-0.00874452266947	-0.566804376135
2	-1.64944107929e-06	-1.80681610986
